,professor_id,subject_prefix,course_number,first_name,last_name,section_id,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
215,67cc152ae13b9b509188d5cb,CHEM,1311,Nimali,Abeykoon,19F,10,24,23,27,22,26,18,10,18,11,10,6,30
216,67cc152ae13b9b509188d5cb,CHEM,1311,Nimali,Abeykoon,22F,13,28,19,17,33,18,22,11,20,8,17,4,29
217,67cc152ae13b9b509188d5cb,CHEM,1311,Nimali,Abeykoon,20F,1,11,7,13,6,9,12,7,6,5,5,0,13
218,67cc1533e13b9b509188d5eb,CHEM,1311,Fadwa,Anka,24F,12,39,26,22,21,23,15,16,23,12,9,5,14
219,67cc156de13b9b509188d6b3,CHEM,1311,Gregg,Dieckmann,17F,9,43,21,18,27,26,13,20,22,6,6,8,29
220,67cc156de13b9b509188d6b3,CHEM,1311,Gregg,Dieckmann,20F,11,56,24,29,30,30,17,26,5,8,17,0,28
221,67cc156de13b9b509188d6b3,CHEM,1311,Gregg,Dieckmann,18F,46,49,16,18,20,18,10,12,13,7,7,0,23
222,67cc156de13b9b509188d6b3,CHEM,1311,Gregg,Dieckmann,21F,12,71,40,49,55,49,33,27,46,10,19,3,43
223,67cc156de13b9b509188d6b3,CHEM,1311,Gregg,Dieckmann,22F,28,63,41,27,45,37,24,29,23,7,21,9,39
224,67cc156de13b9b509188d6b3,CHEM,1311,Gregg,Dieckmann,23F,23,39,27,33,26,45,20,25,43,15,12,7,42
225,67cc156de13b9b509188d6b3,CHEM,1311,Gregg,Dieckmann,19F,29,87,44,38,42,46,32,24,38,19,22,10,59
226,67cc156de13b9b509188d6b3,CHEM,1311,Gregg,Dieckmann,24F,13,44,32,41,45,42,33,54,39,15,23,13,70
227,67cc1589e13b9b509188d716,CHEM,1311,Sandhya,Gavva,19F,12,36,19,13,26,14,11,18,15,7,8,11,41
228,67cc1589e13b9b509188d716,CHEM,1311,Sandhya,Gavva,17F,11,38,20,19,29,25,10,16,22,2,8,8,35
229,67cc1589e13b9b509188d716,CHEM,1311,Sandhya,Gavva,18F,25,88,32,33,45,33,17,27,24,12,14,11,67
230,67cc159ee13b9b509188d764,CHEM,1311,Zohreh,Hashami,23F,22,35,19,22,19,14,10,12,11,2,10,4,11
231,67cc159ee13b9b509188d764,CHEM,1311,Zohreh,Hashami,20F,4,29,19,22,17,23,11,14,3,3,6,0,10
232,67cc159ee13b9b509188d764,CHEM,1311,Zohreh,Hashami,21F,9,34,34,20,29,27,17,16,17,3,8,3,14
233,67cc159ee13b9b509188d764,CHEM,1311,Zohreh,Hashami,22F,34,32,22,12,17,17,12,13,16,4,5,9,21
234,67cc15ace13b9b509188d793,CHEM,1311,Yu,Huang,18F,16,41,16,23,20,25,11,23,22,9,8,3,19
235,67cc15ace13b9b509188d793,CHEM,1311,Yu,Huang,24F,17,49,27,23,21,19,21,15,24,3,13,1,14
236,67cc15ace13b9b509188d793,CHEM,1311,Yu,Huang,20F,23,59,29,13,26,10,9,11,1,2,1,0,8
237,67cc15ace13b9b509188d793,CHEM,1311,Yu,Huang,17F,4,9,9,9,9,18,9,9,12,6,9,2,24
238,67cc15ace13b9b509188d793,CHEM,1311,Yu,Huang,23F,24,52,41,28,30,26,34,38,29,11,8,6,45
239,67cc1640e13b9b509188d991,CHEM,1311,John,Sibert,18F,29,57,11,23,19,19,10,11,18,5,6,6,25
240,67cc1640e13b9b509188d991,CHEM,1311,John,Sibert,19F,13,46,27,24,24,22,18,12,17,7,16,0,22
241,67cc1640e13b9b509188d991,CHEM,1311,John,Sibert,22F,17,17,15,12,16,24,7,12,14,3,10,5,16
242,67cc1640e13b9b509188d991,CHEM,1311,John,Sibert,17F,11,26,16,23,23,30,22,16,20,11,5,9,32
243,67cc1640e13b9b509188d991,CHEM,1311,John,Sibert,20F,8,23,21,13,17,12,13,8,1,0,4,0,13
244,67cc1640e13b9b509188d991,CHEM,1311,John,Sibert,21F,8,20,21,17,25,19,17,29,13,4,6,3,32
245,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,20S,17,26,31,40,33,24,18,8,8,0,1,1,6
246,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,19U,0,7,4,4,7,4,2,4,5,2,2,6,3
247,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,20U,10,33,19,22,11,8,6,6,6,0,3,0,2
248,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,24S,19,20,13,5,13,26,17,22,24,23,6,12,42
249,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,22S,12,17,12,24,33,22,16,18,26,4,8,4,25
250,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,23U,4,3,5,5,3,5,4,1,0,3,1,1,6
251,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,23S,30,8,7,11,19,19,13,10,20,13,15,10,45
252,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,24U,3,1,6,6,6,3,1,1,3,1,0,1,6
253,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,18U,2,7,10,6,8,10,4,5,8,4,8,4,8
254,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,18S,23,24,18,17,21,24,12,27,19,13,5,9,35
255,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,19S,15,25,10,17,26,26,17,22,22,10,9,14,25
256,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,22U,1,4,4,3,0,3,0,1,2,0,0,1,1
257,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,21S,23,26,20,16,26,24,15,15,21,2,5,5,28
258,67cc164ae13b9b509188d9b0,CHEM,1311,Amandeep,Sra,21U,8,2,6,8,8,4,3,1,3,0,1,0,6
259,67cc1658e13b9b509188d9e1,CHEM,1311,Stephanie,Taylor,20F,14,42,20,16,18,24,19,11,4,5,8,0,17
260,67cc1658e13b9b509188d9e1,CHEM,1311,Stephanie,Taylor,24F,30,76,40,35,58,41,33,31,50,20,13,13,27
261,67cc1658e13b9b509188d9e1,CHEM,1311,Stephanie,Taylor,23F,40,63,30,34,42,31,20,38,40,9,9,4,16
262,67cc1658e13b9b509188d9e1,CHEM,1311,Stephanie,Taylor,19F,30,88,57,41,60,32,29,35,41,23,17,10,66
263,67cc1658e13b9b509188d9e1,CHEM,1311,Stephanie,Taylor,21F,20,63,37,39,49,41,25,31,25,7,7,3,20
264,67cc1658e13b9b509188d9e1,CHEM,1311,Stephanie,Taylor,22F,31,55,14,21,27,18,15,20,29,8,10,6,20
265,67cc1658e13b9b509188d9e1,CHEM,1311,Stephanie,Taylor,17F,13,66,48,41,58,45,34,37,36,20,20,19,49
266,67cc1658e13b9b509188d9e1,CHEM,1311,Stephanie,Taylor,18F,45,102,42,36,56,33,30,31,37,12,13,11,32
267,67cc152ae13b9b509188d5cb,CHEM,1312,Nimali,Abeykoon,22S,2,10,6,6,7,9,7,10,12,5,5,6,28
268,67cc152ae13b9b509188d5cb,CHEM,1312,Nimali,Abeykoon,21S,0,6,5,3,5,4,7,6,0,1,6,0,12
269,67cc152ae13b9b509188d5cb,CHEM,1312,Nimali,Abeykoon,23S,4,8,4,14,21,16,11,20,26,10,3,7,34
270,67cc152ae13b9b509188d5cb,CHEM,1312,Nimali,Abeykoon,20S,13,23,18,16,16,12,11,14,12,1,2,0,17
271,67cc152ae13b9b509188d5cb,CHEM,1312,Nimali,Abeykoon,24S,3,14,11,18,10,17,7,13,21,11,14,11,28
272,67cc156de13b9b509188d6b3,CHEM,1312,Gregg,Dieckmann,18U,5,5,7,7,8,5,4,14,12,8,4,2,12
273,67cc156de13b9b509188d6b3,CHEM,1312,Gregg,Dieckmann,23S,9,27,33,19,39,40,27,31,38,11,18,10,63
274,67cc156de13b9b509188d6b3,CHEM,1312,Gregg,Dieckmann,22S,6,19,12,13,13,15,11,21,14,9,11,8,52
275,67cc156de13b9b509188d6b3,CHEM,1312,Gregg,Dieckmann,24S,4,40,25,18,26,38,28,39,51,15,24,13,51
276,67cc156de13b9b509188d6b3,CHEM,1312,Gregg,Dieckmann,20S,71,120,41,43,29,21,10,11,12,5,3,4,14
277,67cc156de13b9b509188d6b3,CHEM,1312,Gregg,Dieckmann,21S,6,61,33,20,28,22,20,17,5,2,10,0,24
278,67cc156de13b9b509188d6b3,CHEM,1312,Gregg,Dieckmann,18S,11,49,34,34,52,44,25,27,52,16,16,7,52
279,67cc156de13b9b509188d6b3,CHEM,1312,Gregg,Dieckmann,19S,14,57,46,39,45,41,31,49,56,23,13,17,64
280,67cc1589e13b9b509188d716,CHEM,1312,Sandhya,Gavva,19S,2,36,17,9,44,17,12,30,34,7,21,38,98
281,67cc1589e13b9b509188d716,CHEM,1312,Sandhya,Gavva,18S,1,11,7,5,6,13,10,8,13,5,7,4,26
282,67cc1589e13b9b509188d716,CHEM,1312,Sandhya,Gavva,20S,28,57,26,16,26,16,16,16,18,6,2,3,14
283,67cc159ee13b9b509188d764,CHEM,1312,Zohreh,Hashami,22S,11,17,8,11,17,16,6,11,25,7,11,11,51
284,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,22F,11,9,8,9,12,11,13,18,17,10,8,3,53
285,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,22U,7,8,4,4,10,5,1,1,10,4,2,3,8
286,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,22S,17,24,10,18,19,28,13,17,20,11,9,6,19
287,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,23S,13,34,17,23,15,27,10,14,12,7,5,4,14
288,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,23U,2,12,4,10,6,5,9,9,11,2,5,5,9
289,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,24S,14,42,19,14,27,21,16,5,12,1,8,4,9
290,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,24U,5,10,10,8,11,17,5,10,9,0,3,1,6
291,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,21U,2,4,3,4,9,17,8,15,9,4,11,0,23
292,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,20S,34,55,22,17,14,14,7,7,5,3,5,2,4
293,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,20U,8,29,17,13,11,19,6,8,9,0,3,0,6
294,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,21S,16,45,21,28,12,12,11,4,0,1,2,0,2
295,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,18S,3,10,8,9,18,17,10,19,21,4,10,7,39
296,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,19S,6,21,25,19,24,24,16,22,33,13,18,8,19
297,67cc15ace13b9b509188d793,CHEM,1312,Yu,Huang,21F,9,18,9,4,7,10,17,21,9,13,26,0,91
298,67cc1640e13b9b509188d991,CHEM,1312,John,Sibert,19U,3,4,6,6,9,10,7,6,10,0,10,3,4
299,67cc164ae13b9b509188d9b0,CHEM,1312,Amandeep,Sra,19F,14,26,13,12,15,32,20,21,33,13,25,12,47
300,67cc164ae13b9b509188d9b0,CHEM,1312,Amandeep,Sra,18F,28,29,10,19,18,16,23,18,29,12,15,12,45
301,67cc164ae13b9b509188d9b0,CHEM,1312,Amandeep,Sra,24F,16,16,24,6,16,22,7,16,25,14,10,4,32
302,67cc164ae13b9b509188d9b0,CHEM,1312,Amandeep,Sra,20F,22,27,21,22,19,22,13,18,16,6,9,6,17
303,67cc164ae13b9b509188d9b0,CHEM,1312,Amandeep,Sra,17F,19,16,16,14,17,22,12,14,32,13,8,8,47
304,67cc164ae13b9b509188d9b0,CHEM,1312,Amandeep,Sra,23F,13,11,7,16,18,19,20,16,15,17,8,11,33
305,67cc1658e13b9b509188d9e1,CHEM,1312,Stephanie,Taylor,22S,20,20,24,12,15,23,14,19,26,15,8,6,29
306,67cc1658e13b9b509188d9e1,CHEM,1312,Stephanie,Taylor,18S,3,30,25,15,23,19,19,12,14,8,8,8,26
307,67cc1658e13b9b509188d9e1,CHEM,1312,Stephanie,Taylor,24S,11,29,22,25,14,26,9,13,16,5,6,0,13
308,67cc1658e13b9b509188d9e1,CHEM,1312,Stephanie,Taylor,23S,17,25,11,11,19,17,13,16,23,8,4,5,20
309,67cc1658e13b9b509188d9e1,CHEM,1312,Stephanie,Taylor,21S,13,34,22,12,28,13,14,9,3,0,4,0,4
311,67cc152ae13b9b509188d5cb,CHEM,2123,Nimali,Abeykoon,18U,37,6,1,0,0,1,0,0,0,0,0,0,0
312,67cc152ae13b9b509188d5cb,CHEM,2123,Nimali,Abeykoon,19U,36,9,3,0,0,0,0,0,0,0,0,0,0
313,67cc1561e13b9b509188d687,CHEM,2123,Sergio,Cortes,19F,23,26,7,1,0,0,0,0,0,0,0,0,0
314,67cc1561e13b9b509188d687,CHEM,2123,Sergio,Cortes,22S,25,1,0,0,0,0,0,0,0,0,0,0,0
315,67cc1561e13b9b509188d687,CHEM,2123,Sergio,Cortes,20F,65,39,6,1,3,2,0,0,0,0,0,1,1
316,67cc1561e13b9b509188d687,CHEM,2123,Sergio,Cortes,18F,74,37,3,3,1,0,0,0,0,0,0,0,0
317,67cc1561e13b9b509188d687,CHEM,2123,Sergio,Cortes,20U,13,7,3,3,0,0,0,0,1,0,0,0,0
318,67cc1561e13b9b509188d687,CHEM,2123,Sergio,Cortes,17F,38,17,4,0,0,0,0,0,0,0,0,0,0
319,67cc1561e13b9b509188d687,CHEM,2123,Sergio,Cortes,21S,10,4,3,3,1,2,0,1,0,3,0,0,0
320,67cc1561e13b9b509188d687,CHEM,2123,Sergio,Cortes,19S,26,21,4,4,0,0,0,2,0,0,0,0,1
321,67cc1561e13b9b509188d687,CHEM,2123,Sergio,Cortes,21F,129,7,3,0,2,1,0,1,0,1,1,0,5
322,67cc9f75273b002bc538d14c,CHEM,2123,John Michael,Cue,18F,29,27,1,0,0,0,0,0,0,0,0,0,0
323,67cc156ee13b9b509188d6ba,CHEM,2123,Dushanthi,Dissanayake,20U,20,4,3,0,0,0,0,0,1,0,1,0,0
324,67cc156ee13b9b509188d6ba,CHEM,2123,Dushanthi,Dissanayake,21U,19,15,5,3,1,1,0,0,0,0,0,0,2
325,67cc9f75273b002bc538d159,CHEM,2123,Prabhath Lakmal,Gamage,18F,19,8,2,1,0,0,0,0,0,0,0,0,0
326,67cc9f75273b002bc538d150,CHEM,2123,Kahawatte Gedara,Gunawardhana,20S,36,11,1,0,1,0,0,0,0,0,0,0,0
327,67cc9f75273b002bc538d150,CHEM,2123,Kahawatte Gedara,Gunawardhana,21S,6,10,9,8,3,1,0,0,0,0,0,0,0
328,67cc9f75273b002bc538d150,CHEM,2123,Kahawatte Gedara,Gunawardhana,18F,15,12,1,2,0,0,0,0,0,0,0,0,0
329,67cc159ee13b9b509188d764,CHEM,2123,Zohreh,Hashami,18S,7,16,15,9,0,3,2,0,0,0,0,0,0
330,67cc159ee13b9b509188d764,CHEM,2123,Zohreh,Hashami,21S,4,9,5,2,5,1,1,0,0,0,1,0,2
331,67cca00a273b002bc539525b,CHEM,2123,David,Hoang,21F,54,1,1,1,0,1,0,0,0,0,0,0,1
332,67cc9fa4273b002bc538fb01,CHEM,2123,Neelam,Jaggi,19F,84,48,11,1,2,1,0,0,0,0,0,0,1
333,67cc9fa4273b002bc538fb01,CHEM,2123,Neelam,Jaggi,21S,4,9,6,12,6,2,2,0,2,0,0,0,3
334,67cc9fa4273b002bc538fb01,CHEM,2123,Neelam,Jaggi,20F,52,34,11,9,2,3,2,1,0,0,1,0,0
335,67cc9fa4273b002bc538fb01,CHEM,2123,Neelam,Jaggi,21F,45,2,2,0,0,1,0,0,0,0,0,0,0
336,67cc9fed273b002bc5393b5a,CHEM,2123,Chamaal,Karunaweera,20S,18,7,1,1,0,0,0,0,0,0,0,0,0
337,67cca009273b002bc5395252,CHEM,2123,Jenica,Lumata,21F,55,2,1,0,0,0,0,0,0,0,0,0,1
338,67cc9fa5273b002bc538fb57,CHEM,2123,Ziyuan,Ma,20S,15,12,1,0,1,0,0,0,0,0,0,0,0
339,67cc9fa4273b002bc538fadb,CHEM,2123,Amir Taghavi,Nasrabadi,20S,18,5,1,0,0,0,0,0,0,0,0,0,0
340,67cc9fa4273b002bc538fadb,CHEM,2123,Amir Taghavi,Nasrabadi,19F,122,61,14,1,2,1,0,0,0,1,0,1,0
341,67cc9fd7273b002bc539267d,CHEM,2123,Samitha,Panangala,20S,42,12,2,1,0,0,0,0,0,0,0,0,0
342,67cc9fd7273b002bc539267d,CHEM,2123,Samitha,Panangala,21S,5,9,6,4,6,3,0,0,0,0,0,0,1
343,67cc1607e13b9b509188d8d0,CHEM,2123,Nimanka,Panapitiya,18F,32,38,11,3,1,0,0,0,0,0,0,0,1
344,67cc1607e13b9b509188d8d0,CHEM,2123,Nimanka,Panapitiya,19F,61,37,2,1,1,0,0,1,0,0,0,0,0
345,67cc1607e13b9b509188d8d0,CHEM,2123,Nimanka,Panapitiya,20F,15,9,7,4,3,2,0,0,0,0,0,0,0
346,67cc1607e13b9b509188d8d0,CHEM,2123,Nimanka,Panapitiya,19S,19,7,1,0,0,0,0,0,0,0,0,0,0
347,67cc1607e13b9b509188d8d0,CHEM,2123,Nimanka,Panapitiya,21F,116,12,5,3,2,1,1,1,0,0,0,0,4
348,67cc9f48273b002bc538a402,CHEM,2123,Shailesh,Shah,18F,142,92,23,2,0,0,2,1,1,0,1,0,0
349,67cc9f48273b002bc538a402,CHEM,2123,Shailesh,Shah,19F,83,52,7,5,0,0,0,0,0,0,0,0,0
350,67cc9f48273b002bc538a402,CHEM,2123,Shailesh,Shah,21F,637,35,16,10,6,5,3,2,0,1,1,0,12
351,67cc9f48273b002bc538a402,CHEM,2123,Shailesh,Shah,17F,103,122,25,4,3,1,0,0,0,0,0,0,2
352,67cc9f48273b002bc538a402,CHEM,2123,Shailesh,Shah,18S,41,28,8,3,0,0,0,1,0,0,0,0,0
353,67cc9f48273b002bc538a402,CHEM,2123,Shailesh,Shah,19S,28,66,16,1,1,1,0,0,0,0,0,0,1
354,67cc9f48273b002bc538a402,CHEM,2123,Shailesh,Shah,20F,175,98,35,14,11,5,2,2,0,0,0,1,3
356,67cc165ee13b9b509188d9f8,CHEM,2123,Daniel,Tran,19F,97,22,10,3,2,1,0,0,0,0,0,0,0
357,67cc165ee13b9b509188d9f8,CHEM,2123,Daniel,Tran,22S,98,11,2,1,3,2,2,0,1,0,0,0,2
358,67cc165ee13b9b509188d9f8,CHEM,2123,Daniel,Tran,17F,118,102,42,14,4,1,2,0,1,0,0,0,3
359,67cc165ee13b9b509188d9f8,CHEM,2123,Daniel,Tran,20F,62,37,18,4,7,3,0,2,1,0,0,0,0
360,67cc165ee13b9b509188d9f8,CHEM,2123,Daniel,Tran,21F,58,8,1,2,1,0,0,0,0,0,0,0,0
362,67cc166ee13b9b509188da31,CHEM,2123,Sumudu,Wijenayake,18S,17,17,3,2,4,0,0,1,0,0,0,0,0
363,67cc166ee13b9b509188da31,CHEM,2123,Sumudu,Wijenayake,17F,60,42,12,3,0,0,0,0,0,0,0,0,0
364,67cc166ee13b9b509188da31,CHEM,2123,Sumudu,Wijenayake,20F,111,36,13,2,0,2,1,0,1,2,0,0,0
365,67cc166ee13b9b509188da31,CHEM,2123,Sumudu,Wijenayake,21F,180,3,3,4,1,1,2,0,0,0,0,0,1
366,67cc166ee13b9b509188da31,CHEM,2123,Sumudu,Wijenayake,18F,129,41,6,1,1,0,0,0,0,0,0,0,0
367,67cc166ee13b9b509188da31,CHEM,2123,Sumudu,Wijenayake,19F,78,8,3,0,0,0,0,0,0,0,0,0,0
368,67cc152ae13b9b509188d5cb,CHEM,2125,Nimali,Abeykoon,20U,28,31,7,4,3,3,0,1,1,2,0,0,1
369,67cc1533e13b9b509188d5eb,CHEM,2125,Fadwa,Anka,20S,42,16,0,1,0,1,0,0,0,0,0,0,0
370,67cc1561e13b9b509188d687,CHEM,2125,Sergio,Cortes,20F,12,8,4,3,0,0,0,0,0,0,0,0,0
371,67cc1561e13b9b509188d687,CHEM,2125,Sergio,Cortes,21S,29,34,16,7,6,7,3,4,1,0,0,1,1
372,67cc1561e13b9b509188d687,CHEM,2125,Sergio,Cortes,21U,7,11,5,3,0,0,1,0,0,0,0,0,1
373,67cc1561e13b9b509188d687,CHEM,2125,Sergio,Cortes,18U,13,15,2,0,0,0,0,0,0,0,0,0,0
374,67cc1561e13b9b509188d687,CHEM,2125,Sergio,Cortes,21F,27,2,0,0,0,1,0,0,0,0,0,0,0
375,67cc1561e13b9b509188d687,CHEM,2125,Sergio,Cortes,19S,60,44,16,0,0,0,0,0,0,0,0,0,0
376,67cc1561e13b9b509188d687,CHEM,2125,Sergio,Cortes,18S,11,9,9,1,0,0,0,0,0,0,0,0,0
377,67cc1561e13b9b509188d687,CHEM,2125,Sergio,Cortes,22S,60,0,0,0,0,0,0,0,0,0,0,0,0
378,67cc156ee13b9b509188d6ba,CHEM,2125,Dushanthi,Dissanayake,18U,6,6,8,3,1,0,0,0,0,0,0,0,0
379,67cc9f75273b002bc538d150,CHEM,2125,Kahawatte Gedara,Gunawardhana,20S,34,19,3,0,0,0,0,0,0,0,0,0,0
380,67cc9f75273b002bc538d150,CHEM,2125,Kahawatte Gedara,Gunawardhana,20F,9,13,4,3,0,0,0,1,0,0,0,0,0
381,67cc159ee13b9b509188d764,CHEM,2125,Zohreh,Hashami,18S,69,88,26,5,2,2,1,0,0,0,0,0,1
382,67cc159ee13b9b509188d764,CHEM,2125,Zohreh,Hashami,21S,19,12,11,4,4,2,0,0,1,0,0,0,1
383,67cc159ee13b9b509188d764,CHEM,2125,Zohreh,Hashami,20S,62,19,3,1,2,2,0,0,0,0,0,0,0
384,67cc9fa4273b002bc538fb01,CHEM,2125,Neelam,Jaggi,20F,4,7,4,4,2,3,1,0,0,0,0,0,0
385,67cc9f48273b002bc538a3b6,CHEM,2125,Arosha,Karunathilake,18S,14,6,4,4,0,0,0,0,0,0,0,0,0
386,67cc9f48273b002bc538a3b6,CHEM,2125,Arosha,Karunathilake,18U,16,2,1,0,1,0,0,0,0,0,0,0,0
387,67cc9fed273b002bc5393b5a,CHEM,2125,Chamaal,Karunaweera,20S,23,7,0,0,0,0,0,0,0,0,0,0,0
388,67cc9fbc273b002bc539105d,CHEM,2125,Jason,Lin,19S,9,16,3,0,1,0,0,0,0,0,0,0,0
389,67cc9fa5273b002bc538fb57,CHEM,2125,Ziyuan,Ma,19F,11,14,4,0,0,0,0,0,0,0,0,0,0
390,67cc9fa4273b002bc538fadb,CHEM,2125,Amir Taghavi,Nasrabadi,20S,44,13,3,0,0,0,0,0,0,0,0,0,0
391,67cc9fd7273b002bc539267d,CHEM,2125,Samitha,Panangala,20S,113,28,2,0,0,0,0,0,0,0,0,0,1
392,67cc9fd7273b002bc539267d,CHEM,2125,Samitha,Panangala,20F,16,17,5,1,1,2,1,1,1,0,0,0,0
393,67cc1607e13b9b509188d8d0,CHEM,2125,Nimanka,Panapitiya,19S,2,17,8,2,1,0,0,0,0,0,0,0,0
394,67cc1607e13b9b509188d8d0,CHEM,2125,Nimanka,Panapitiya,20S,19,7,3,0,0,0,0,0,0,0,0,0,0
395,67cc1607e13b9b509188d8d0,CHEM,2125,Nimanka,Panapitiya,21S,111,47,21,13,5,4,3,3,0,0,0,0,1
396,67cc9f48273b002bc538a402,CHEM,2125,Shailesh,Shah,17F,6,14,7,0,0,0,0,0,0,0,0,0,0
397,67cc9f48273b002bc538a402,CHEM,2125,Shailesh,Shah,21S,73,52,33,13,16,5,2,0,1,1,1,0,2
398,67cc9f48273b002bc538a402,CHEM,2125,Shailesh,Shah,19F,25,38,20,2,2,0,0,0,0,0,0,0,0
399,67cc9f48273b002bc538a402,CHEM,2125,Shailesh,Shah,22S,339,13,2,1,1,0,0,1,0,0,0,0,1
400,67cc9f48273b002bc538a402,CHEM,2125,Shailesh,Shah,18S,56,80,35,10,3,2,0,0,0,0,0,0,0
401,67cc9f48273b002bc538a402,CHEM,2125,Shailesh,Shah,19S,80,101,39,8,0,1,0,0,0,0,0,1,0
402,67cc9f48273b002bc538a402,CHEM,2125,Shailesh,Shah,18F,16,25,24,5,5,1,0,0,0,0,0,0,0
403,67cc9f48273b002bc538a402,CHEM,2125,Shailesh,Shah,21U,7,13,1,6,2,0,0,0,0,1,0,0,1
404,67cc9fa4273b002bc538fb0b,CHEM,2125,Joshua,Sisk,20S,27,15,4,1,1,0,0,0,0,0,0,0,0
406,67cc165ee13b9b509188d9f8,CHEM,2125,Daniel,Tran,20F,17,18,4,6,2,1,3,0,0,1,1,0,2
407,67cc165ee13b9b509188d9f8,CHEM,2125,Daniel,Tran,22S,26,1,1,0,0,0,0,0,0,0,0,0,0
408,67cc165ee13b9b509188d9f8,CHEM,2125,Daniel,Tran,20S,96,33,6,1,0,3,1,1,0,0,0,1,0
409,67cc165ee13b9b509188d9f8,CHEM,2125,Daniel,Tran,19F,26,38,13,7,0,0,1,0,0,0,0,0,1
410,67cc165ee13b9b509188d9f8,CHEM,2125,Daniel,Tran,19U,18,34,1,3,1,0,0,0,0,1,0,0,0
411,67cc165ee13b9b509188d9f8,CHEM,2125,Daniel,Tran,21F,70,22,11,3,1,0,1,0,0,1,0,1,4
412,67cc165ee13b9b509188d9f8,CHEM,2125,Daniel,Tran,19S,30,39,30,6,4,0,0,0,0,0,0,0,0
413,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,22U,24,0,0,2,0,0,0,0,0,0,0,0,0
414,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,17F,34,28,11,6,1,0,1,0,0,0,0,2,0
415,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,18F,38,34,10,0,1,0,2,0,0,0,0,0,0
416,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,20S,74,14,1,0,0,0,0,0,0,0,0,0,0
417,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,21F,21,6,1,0,0,0,0,0,1,0,0,0,0
418,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,21S,111,61,24,24,10,3,0,0,0,1,0,0,0
419,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,18S,72,73,4,0,0,0,0,0,0,0,0,0,0
420,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,19S,57,51,25,1,1,0,0,0,0,0,0,0,0
421,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,22S,157,5,4,2,0,0,0,0,0,0,0,0,2
422,67cc166ee13b9b509188da31,CHEM,2125,Sumudu,Wijenayake,20F,3,18,1,3,1,0,1,0,0,0,0,0,1
423,67cc152ae13b9b509188d5cb,CHEM,3472,Nimali,Abeykoon,24F,0,4,1,3,3,2,1,1,0,0,2,0,3
424,67cc9f48273b002bc538a444,CHEM,3472,Warren,Goux,21S,0,3,0,3,0,1,0,2,3,1,0,1,1
425,67cc9f48273b002bc538a444,CHEM,3472,Warren,Goux,20F,0,5,4,1,8,4,1,0,2,0,0,2,2
426,67cc9f48273b002bc538a444,CHEM,3472,Warren,Goux,22F,0,3,0,1,1,2,0,2,2,1,0,1,0
427,67cc9f48273b002bc538a444,CHEM,3472,Warren,Goux,19F,1,5,5,5,0,5,7,0,5,0,2,1,2
428,67cc9f48273b002bc538a444,CHEM,3472,Warren,Goux,22S,0,1,0,1,3,0,0,0,1,0,2,0,3
429,67cc9f48273b002bc538a444,CHEM,3472,Warren,Goux,18S,1,3,2,0,1,2,3,3,0,0,3,0,2
430,67cc9f48273b002bc538a444,CHEM,3472,Warren,Goux,21F,0,2,4,6,1,1,4,3,5,2,4,3,2
